,0 Allgemeiner Diskurs der Literaturvermittlung (Institutionalisierung),1 Methodik,2 Unterstufe,3 Goethes und Lessings Dramen,4 Mittelalterliche Literatur,5 Oberstufe,6 Schiller Drama,7 Lyrik Drama Handlung (Religion Weltmodell),8 Lesebücher,9 Kanon Poetologie,10 Interdiskurs (Pädagogik Religion Nation Ästhetik),11 Sprachdidaktik,12 Mythos Fabel Phantastik ,13 Handlung (Religion Welt),14 Lyrik Epik (Form),15 Schillers Lyrik Dramen,16 Literaturvermittlung (Idealistische Poetologie),17 Literaturvermittlung (Praxis Methode),18 Drama Deklamation,19 Allgemeiner Diskurs der Literaturvermittlung (Verfächerung),20 Lyrik Drama Handlung (Figuren),21 Handlung (Dynamik Natur),22 rauschen_Nathan,23 Allgemeiner Diskurs der Literatuvermittlung (Institutionalisierung Verordnungen),24 Mittelalterliche Literatur (Nibelungen),25 Lyrik Handlung Autoren Gattung,26 Literaturvermittlung Patriotisch,27 Literaturvermittlung (Institutionalisierung Idealismus),28 Literarästhetik Genieästhetik,29 Jugendliteratur
A_L_1866_DEI_0919,0.0003260866426756302,6.134925137354879e-05,9.33814663628915e-06,1.1615599887986526e-05,7.365164041845849e-06,0.02720479823960516,1.7159184856624938e-05,0.00011599616102347151,0.0006796701769123787,0.0029132738987315554,0.12935905624406016,1.6633083620372665e-05,0.0026100175845705214,3.2433630816588126e-05,0.00030485035301802883,8.413317384389409e-06,0.319472292903897,0.04702666287908041,9.949276546020163e-06,7.318921985703577e-06,6.822302090872934e-05,0.0003276916278205771,9.9053289314153e-06,0.0184972307759953,0.0005891795841448684,3.7025891707076714e-05,0.016763301391755674,0.19670241219079512,0.23679573732124218,1.5012205975448384e-05
A_L_1867_LEC_0926,0.00011989335235869472,0.0029079613313058223,2.9351139874616624e-05,3.6509503472024616e-05,2.3149771406633166e-05,0.10903974149154608,5.3933789484948824e-05,0.002174680506616882,0.07544485980533738,0.006441707671932583,0.19752899724320833,5.228017752372292e-05,5.826580185097834e-05,0.023633085822068696,5.314463524861222e-05,2.644426833041122e-05,0.25205592296263973,0.030155863552975143,3.1272009203480034e-05,2.300442596381829e-05,0.005644698376952915,0.00012493805183931233,3.113387552089142e-05,0.040943625811290144,4.17884286843886e-05,0.020027344228880136,0.012867537698148156,0.1114394107747895,0.10894226796591931,4.71855256266397e-05
A_L_1870_MAR_0928,1.5132926813613078e-05,2.4338924205079535e-05,3.7046979076024022e-06,4.608225837163638e-06,2.9219618065258536e-06,0.17631875503402278,6.807517456136554e-06,0.025406089763307462,0.2931670393648975,1.342981534029923e-05,0.05052063008638889,6.598798721569183e-06,7.35430361901456e-06,1.2867307497102175e-05,0.0021771644304099677,3.3377928751746833e-06,0.10618116755947585,0.09507967843932198,3.9471498400935195e-06,2.903616319428043e-06,0.00391104076150807,0.0004727078829924127,0.0025170898955826785,0.10877864049838423,5.274531243774013e-06,0.0003573928439024596,0.014304174765854981,0.09951331731428707,0.014778793031821783,0.006403090758359367
EM_UM_1875_GUD_1047,4.988258141549622e-05,3.392856989574245e-06,0.0009400529804753828,6.423887559456814e-07,4.07322791057101e-07,0.001934490672695198,0.0017367029250183643,0.2557514471724235,0.00010128585002172367,1.8721223034383806e-06,0.01556212486236771,1.6844223714049988e-05,1.0251932347945442e-06,0.003202587697064053,9.350857414070941e-07,0.1852484079239933,0.021330685314668685,0.002807777550980624,5.502344643919482e-07,4.0476542189803355e-07,0.23297698719934987,0.06346072588392745,1.647215218897818e-05,5.158500496882309e-05,0.00703929717732487,0.11196613988714503,0.008968872913412931,1.801829057762065e-05,0.08680955153201605,8.302345478120862e-07
EM_UM_1875_GUD_1048,0.002487414104958548,3.4608652258787185e-06,0.003882733884682671,0.0024371869155972916,4.154873864737458e-07,0.00434482410931057,0.0012842079952534126,0.24302621045124365,0.0007205707624397041,1.90964812206096e-06,0.016556289260916155,9.383139877351493e-07,1.0457427551497785e-06,0.0038515496702306033,0.00021211990547212372,0.010396342991635492,0.01053395981909506,0.0022468034579717724,0.0022096832934064958,4.1287875604235765e-07,0.11187313847652253,0.11583495702551709,5.587844624360997e-07,3.8883693307426686e-06,0.027468583483047444,0.2998416736288626,0.07936949195508383,2.1359144741317458e-06,0.061406645928040175,8.468762121938282e-07
EM_UM_1875_GUD_1049,2.1519962713447865e-06,3.4611463322982358e-06,0.0007315456978981956,0.0022749362373715777,4.1552113415357246e-07,0.0030618327818185908,9.680713032684451e-07,0.26153260498837644,0.0015003827482548153,1.909803231928318e-06,0.005202474302890598,9.383902016493759e-07,4.9780418816515866e-05,0.0024548042309080038,9.539065731920727e-07,0.003363161442289273,0.01745512737207338,0.005284775466299392,5.613092459205762e-07,4.129122918379552e-07,0.15631192753517115,0.05091364540325451,5.588298493232696e-07,3.888685160891775e-06,0.3421500694723445,0.06886406614797669,0.028383311511055113,2.1360879623293585e-06,0.050446350638643986,8.469449991370481e-07
M_X_1872_LAA_0941,0.0141749668752655,0.004122715092831793,1.1604780195748702e-06,0.003472433343269002,9.152898657545412e-07,0.24116151330468794,0.0017555190407003264,0.03869627101457155,0.05089689312498296,0.3028033410822088,0.013499412701718316,2.067040569290499e-06,2.303698685291633e-06,3.981401988013889e-05,0.011059171945627659,1.0455468602676511e-06,0.018410606470125553,0.05597668100888925,1.2364248701620702e-06,9.095432340273725e-07,0.008596494366816313,0.0036906300115273688,1.2309633752050838e-06,0.04162466048320471,0.004975544877265484,0.0032966741503997377,0.07815873237108051,0.06935293526371125,0.03422225485625811,1.8656094981564103e-06
M_X_1872_RAU_0948,0.14483292015175064,4.209094924028843e-05,0.0023770493457033956,7.969316891966816e-06,5.053146352905506e-06,0.25158050128001674,1.1772700768706172e-05,0.0075866182821205325,0.02259231038856891,0.03558286350115224,0.011705737179921037,0.0002089652960672264,1.2718295094612617e-05,2.2252305901288725e-05,1.160044369622028e-05,5.772271169415677e-06,0.07279874122810254,0.2151989858118434,6.826073418993418e-06,5.021420260177826e-06,0.0006394675962127286,2.7271554863390288e-05,0.0063285094170442155,0.0695861386934325,9.121603936860687e-06,0.006742223587302291,0.1075121138193239,0.021756867074931338,0.0227922175793318,1.0299685579697092e-05
M_X_1872_RIC_0950,6.245739504754114e-05,1.1750602224820914e-05,0.00022239403797660797,2.224807814773969e-06,1.4106955022046026e-06,0.16454298613758106,3.2866049909014045e-06,0.08583773552711424,0.05781850527983934,6.483787725659606e-06,0.04567930743223186,0.048095172824417325,3.550588174705177e-06,6.2122142634122045e-06,0.0009408116564884161,1.6114548060769912e-06,0.05650264195041129,0.1326015086119895,1.905646580838796e-06,1.401838474683971e-06,0.01578635648780171,0.011368793858605558,1.897229021921783e-06,0.017110124077107994,0.006179498950785491,0.0017719353575952866,0.18901571493988198,0.12889598320428963,0.03432468246947111,0.0032016543317840785
V_X_1886_ON_0984,0.0012506985445421238,0.030335151475020146,0.00030618401437311314,0.00038085833748150545,0.0002414928337155572,0.3821802855142521,0.000562624288031053,0.0038033425279505122,0.20166818141837203,0.001109940641784643,0.0023932533466049966,0.0005453742067508568,0.0006078147965500074,0.010504650867663742,0.009995592113256095,0.00027586023129436805,0.023615390232877193,0.0030190947260651793,0.0003262220600745756,0.00023997662510008252,0.0022369319339363577,0.001303323633205793,0.0003247810828029672,0.3043784314264008,0.0004359268125050212,0.0012140242170283555,0.002054249511679136,0.0012414529435173186,0.012956661610641861,0.0004922280265225529
Z_B_1865_ON_0529,0.1647314688623087,0.006631693270937229,0.0001772952556264809,0.00022053527660322405,0.00013983595379146193,0.0026244089470056414,0.00032578649532818895,0.12794121303670977,0.012904305581269135,0.0006427089612053535,0.06698871040191162,0.00031579786944773043,0.00035195397104099757,0.0006157890950411335,0.00032101961735828024,0.00015973632824904896,0.002740628645587955,0.0017482009056358164,0.00018889824686091767,0.00013895799615342507,0.017696016499447808,0.0007546870047620163,0.0001880638517856397,0.5151980619259197,0.00025242256953144704,0.000702978352202575,0.06132550241620335,0.0007188609027149723,0.012969438081793485,0.0002850236775669423
Z_E_1865_DIE_0524,0.001952143794163927,0.013253513675038622,7.784747248119251e-06,9.683346469614963e-06,6.1399700325857e-06,0.033241179744096905,0.010816243735719764,0.1477231995936865,0.0008066502263694849,2.822030854353927e-05,0.31667768223736553,1.3866172484188874e-05,0.013457866679768086,0.016109925224952117,1.4095450969579735e-05,7.013763213050843e-06,0.040207532326807696,0.06296804983347355,8.294215782756916e-06,6.101420336021503e-06,0.02838195856438511,0.0002731801713194864,0.22516867451610864,5.7461362110192245e-05,1.1083465807246467e-05,3.086663979506412e-05,0.01973576266955917,0.02355578668192665,0.045457524534857775,1.2514927609019877e-05
Z_E_1865_GRU_0701,0.00018248931270287768,0.00029350525544846273,4.4675282135243216e-05,5.557100593701035e-05,3.523619775503631e-05,0.0034164341580801504,8.209245951455148e-05,0.28295570076541277,0.0004965284324693234,0.00016195133970866188,0.00034919938161893184,7.957550169875404e-05,8.868620256822765e-05,0.0001551680075113062,8.089129021389852e-05,0.11851081154257913,0.0392624006477907,0.02110398574842334,0.20392716878200912,3.501496789164548e-05,0.009969343161617059,0.11177290533322018,4.7388778725498616e-05,0.0017073252143291618,6.360604219933848e-05,0.023595737392946167,0.1559645419961698,0.0001811402878847834,0.025309104564141007,7.182094729795949e-05
Z_E_1865_HOR_0715,0.00011104898210069618,0.017782486171892382,2.7185946029933967e-05,3.381624683777677e-05,2.1442044116668508e-05,0.002917259543079992,4.995516686545007e-05,0.11769690654989894,0.0003021490748860886,0.15434208352162038,0.022846057743708716,4.8423539619476626e-05,5.396761254514017e-05,9.442333380245128e-05,0.0008875042947117229,2.449351046340042e-05,0.03562800296083614,0.0002680641131775351,2.896511542942286e-05,2.130742061036035e-05,0.23324047491121652,0.0009540016081747433,0.028530359457949503,0.00020066695029971374,3.870575288532544e-05,0.13423260344335214,0.00018239592446022632,0.004301628405405786,0.24508991594072907,4.3704713294261744e-05
Z_E_1865_RIC_0781,0.00015123824372307706,0.0002432428436496524,3.702469535280681e-05,4.6054539936385014e-05,2.9202042492358447e-05,0.009681324538342327,6.803422740762392e-05,0.00045991166033946754,0.004978132220957492,0.00013421737318949976,0.00028939941963187094,0.1747396861011581,7.34988001227553e-05,0.0001285956782369378,6.703875686332632e-05,3.335785195886336e-05,0.45152740217210074,0.09055609299398386,0.22152118066023394,2.9018697969313414e-05,0.004837130230617063,0.00015760182831346155,3.9273509009784946e-05,0.025389774641735995,5.2713586181708406e-05,0.0001468034733244773,0.00024840605249851027,0.005858412322887858,0.008416709138833132,5.9521698947687395e-05
Z_E_1865_SEY_0803,7.227402330592682e-05,0.00011624135878703266,1.7693432751859492e-05,2.20086322795491e-05,1.3955128330753926e-05,0.0018986404036987474,0.00821618118767945,0.29155839488644714,0.0034701152652774144,6.414005690068735e-05,0.07706478603626926,3.15154985197436e-05,3.512374821514223e-05,0.4141550978665956,3.203661029555514e-05,0.0005615190385658832,0.0024558166381784454,0.027998938325270496,1.8851369801001032e-05,1.3867511296825431e-05,0.10760811644648827,7.531506537090093e-05,1.8768100155117124e-05,0.0001306000970773405,2.5190870129460808e-05,7.015472668323054e-05,0.0012098646109801345,0.0006173176724507443,0.062399031048022795,2.8444344175474623e-05
Z_E_1866_HOR_0713,0.00022882729971435113,0.00036803259358860797,5.601930339684649e-05,6.96816873417691e-05,4.4183431155849244e-05,0.004283940749550676,0.0001029375121172687,0.2753458037324486,0.024805621839038807,0.0002030742907722633,0.11962558095861901,9.978144422510891e-05,0.0035659218476662927,0.00019456852368488563,0.00010143133992834875,5.047127631285137e-05,0.057868764868022775,0.033372177184380444,0.24361718449284647,0.04840993420374464,0.08677717562146549,0.0002384555646457254,5.942181551295712e-05,0.005595568344700415,7.975699325302012e-05,0.00022211737958976378,0.0003758446595691461,0.00022713572829134534,0.09392052747382446,9.00578405918871e-05
Z_E_1866_SEY_0799,0.0014344286622623222,7.395590921942224e-05,1.1257042416149446e-05,1.4002489543261896e-05,0.01910001066266621,0.005373304483770852,2.0685225803472277e-05,0.23339875448270084,0.011926903330725387,4.080764604762153e-05,0.000782212404898033,0.00036716250749615044,2.234668246784706e-05,0.37491950920911166,2.038256148619962e-05,1.0142169998546431e-05,0.006422018118293079,0.021631911334114986,1.199375341283534e-05,8.822887286153638e-06,0.153505521400973,0.10973514879554803,1.1940775002775575e-05,0.0014715372943531336,1.6027115683204553e-05,0.0316317800663937,0.006670644076770927,4.5642776196010414e-05,0.021303049071132507,1.8097064225664175e-05
Z_E_1867_DIE_0666,0.00022229945649285778,0.002035614735841306,5.442121946888695e-05,6.769385140198388e-05,4.292299364715569e-05,0.019264461475487094,0.016880812451868375,0.09632663242483659,0.014029495564488046,0.0018753622611329404,0.0004253774185007738,9.693494109751532e-05,0.1763065536572301,0.14450399669770567,9.85377695998748e-05,0.05039146589473472,0.0008412427759402696,0.0005366146139959295,5.7982786473224445e-05,4.265350236756585e-05,0.15310297725621808,0.13112198257461322,5.772666683056955e-05,0.0004016979997822602,7.748173523781238e-05,0.11600338014566018,0.00036512279632832815,0.0002206561411698065,0.07446040946545357,8.748872639535572e-05
Z_E_1867_JEE_0165,0.00410463189291423,0.13268487334292506,1.4576093893625465e-05,1.8131014771187884e-05,1.1496427160257215e-05,0.07033068259637844,2.6784103885911253e-05,0.10310616801935557,0.0019598195738309517,0.004097931019222102,0.04101430259511302,2.5962902279656232e-05,2.8935428136530924e-05,5.062628233493231e-05,0.00047584681866394993,1.313251000741023e-05,0.05146314351716813,0.057224462414153715,1.5530018402673654e-05,1.1424247039467004e-05,0.3897836438483481,0.006354410231889574,1.5461419720105104e-05,0.0001075901609491721,2.075258619504214e-05,5.779443127614294e-05,9.779391593801873e-05,0.0005085548113828123,0.13635210493368458,2.343284297959329e-05
Z_E_1867_KAL_0724,3.992635807335988e-05,0.0018725777980325511,9.774387799159984e-06,0.30441985466145327,7.70923528547606e-06,0.00014468515077279285,0.0009221420704114317,0.2023566272220573,0.0013142091887447052,0.0048577330502461965,0.0639718772905349,1.741011529735248e-05,0.0012249784569977936,0.010884124119555553,1.7697993215387102e-05,8.806354193760603e-06,0.07429395708279646,0.03445526781306385,1.0414067273689022e-05,7.660832983930633e-06,0.13810975167778336,4.160632175669269e-05,0.005736849484531201,7.214744664557582e-05,1.3916199139918076e-05,0.020834924954324045,0.0118199349084608,3.963120847177868e-05,0.12247809103341824,1.5713516679494958e-05
Z_E_1868_BLO_0655,6.418489698744443e-05,0.00010323127588795,0.022787927526381518,0.0005040605597956665,0.03199039642259103,0.001686138852569047,2.8873450063162797e-05,0.18770256700880972,0.04378100630832114,0.0005414765085079099,0.0039989415387570205,0.010202807387195268,0.26845261334423925,0.026702911479270966,2.8450976403281043e-05,1.415693702197737e-05,0.047240867837017836,0.053936124832834845,1.6741467728008e-05,1.2315417674914066e-05,0.0374224680368694,0.08873316716050882,1.66675178716313e-05,0.00011598294095206311,0.03248488982624757,6.230279842434361e-05,0.1192961616993212,0.0005482256196955172,0.02101456440461436,0.000509775967437114
Z_E_1868_BLO_0656,4.483115216928513e-05,0.001087360177869895,0.04671276703623858,0.0027210020806335963,8.656284140841887e-06,0.0028698094006789385,2.0167205903393712e-05,0.09455517054919313,0.09961710130859033,3.978570058138051e-05,0.03426608287683592,0.010172112335984166,0.3211812110889763,0.020681664973047322,0.0071266665413523035,9.888179738099534e-06,0.09560375000836854,0.0627156937730358,0.0013653685216147174,0.0037312085368385495,0.018693215585001543,0.002415648966083472,1.1641742295442977e-05,8.101047316287329e-05,1.5625748787641463e-05,4.351656492150205e-05,0.1543925989002217,4.44997446144844e-05,0.0197543006834905,1.7643859629738507e-05
Z_E_1868_BOX_0201,7.084394037889033e-05,0.17819654628475232,1.7343333574565905e-05,2.1573148438595886e-05,1.3678998818966004e-05,0.0002567242966720188,0.010192738361382089,0.13925890999098528,0.0001927566614465414,0.09953243406721211,0.00013556224090796785,3.0891902733753465e-05,0.06367355786620166,6.023757177901213e-05,3.140270329372869e-05,0.15884605716477693,0.000268093111891164,0.0007057946833333983,0.0069706521268990225,1.3593115459442329e-05,0.1001310533936637,0.05141295417556945,1.8396736581082598e-05,0.00012801591868852932,2.469241948784029e-05,0.08189050400539372,0.030598967939013712,7.032023719667539e-05,0.07667303948871866,0.0005626641147491538
Z_E_1868_DIE_0668,0.00012510158412380086,0.00020120615208325303,3.062616919050151e-05,3.8095495955931184e-05,0.013245188805724421,0.008952578920059412,5.627670233275766e-05,0.04570968809889666,0.008839620035268959,0.00011102222288223857,0.0030724646352520623,0.05577176342453456,0.03877953755873649,0.13326106554298203,0.000999812795082046,2.7593021581645584e-05,0.0014177786070355548,0.0012463455939765097,3.2630482117015545e-05,2.4003750610979195e-05,0.0002237499433686521,0.3882621315472219,3.248634783289786e-05,0.00022606018433399784,4.360374052116802e-05,0.15310767680077442,0.00020547706657057582,0.00012417678946450653,0.14578300269122516,4.9235290259850184e-05
Z_E_1868_GRT_0678,0.00016117458509401112,0.0002592238803969794,3.9457215085407945e-05,4.908031978693092e-05,3.112061451349281e-05,0.006667390970383487,7.250407109126065e-05,0.21948988005263037,0.00773852571818313,0.0001430354446315541,0.00030841293999037063,7.028109361574802e-05,7.832766582758966e-05,0.0889536105870642,7.144319820619691e-05,3.554946035304212e-05,0.03224322686007351,0.0028223942295731792,4.203947099041534e-05,3.0925224268911886e-05,0.1158714707325854,0.12670114643427893,4.1853775632493245e-05,0.011241232176258708,0.0012728421550444449,0.21793953539083324,0.05379799907911264,0.0025933137065340963,0.11116957067781609,6.343227014425005e-05
