,0 Oberstufe (Rhetorik),1 Kanon (Poetologie),2 Literaturvermittlung (Lesebuch Methode),3 Handlung (Ballade Drama),4 Unterstufe,5 Literaturvermittlung (patriotisch),6 Handlung (Hermann und Dorothea),7 _rauschen (Wackernagel),8 Schiller (Drama),9 Mittelalterlive Literatur,10 Literaturvermittlung (idealistische Poetologie),11 Literaturvermittlung (Sprache),12 Handlung (Religion Welt) ,13 Lyrik (Poetologie),14 _rauschen (Handlung Methode),15 Literaturvermittlung (Praxis Methode [Rhetorik]),16 Prosa (Unterstufe Fabel Volkslied),17 Oberstufe,18 Literaturvermittlung (Ästhetik),19 Literaturvermittlung (Methode),20 Deklamation,21 Lesebuch (Form),22 Prosa (Unterstufe Jugendliteratur),23 _rauschen (Nathan Religion Nation),24 Drama (Handlung Poetologie),25 Handlung (13),26 Lyrik (patriotisch),27 Handlung (Welt),28 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen),29 Mittelalterliche Literatur (Nibelungen
Z_T_1857_HOR_0861,1.2527933291797793e-05,8.149873372167921e-05,0.014635612103415352,0.00787305593963833,2.1714536038412533e-05,0.05057074660248007,6.185441163166878e-05,0.025219759507486464,0.061912364426856235,1.8101957134344355e-05,0.2401404686907741,0.046919769282622856,0.008476218777404725,0.012118730621645625,0.0036354500347911454,0.00011245207875365834,0.007244619333809644,0.0037934643513556137,0.26361881047924474,0.0038589400341418577,3.552914357103679e-05,0.0265991574713421,0.1692079236270984,2.6131363796907175e-05,0.00010603066899039249,1.3891574295832657e-05,5.520635721617671e-05,0.047561520646945056,3.96131058626237e-05,0.006028836204643136
Z_T_1858_UD_0218,5.0711540154525074e-06,3.298968961126066e-05,0.015395258038908961,0.0092580329645047,8.789778334546169e-06,0.14504972578147013,2.5037908537137214e-05,0.005108912178731371,0.04181764813734393,7.327450623438489e-06,0.22202807300923488,0.06610441073397076,0.006830894719813262,4.862073573010725e-05,1.4517750180788864e-05,0.042057644096529144,1.8397380279172477e-05,0.01950605220599568,0.14192214156719962,0.08291501024713983,1.4381762329770231e-05,0.00032469323271573094,1.1103862718725248e-05,0.1799584651128675,4.291991666045848e-05,0.000248467791636892,2.2346857502714644e-05,0.021195078475693786,1.6034900264939232e-05,1.1952559455218131e-05
Z_T_1858_WOL_0109,2.2007800767403908e-05,0.025436709593564918,0.1637709342203178,0.0011838145747200236,3.8145891405957256e-05,0.4039529149122652,0.00010865954791330233,3.981540946609372e-05,0.0002099071530700043,3.1799679710424696e-05,0.08144548020440334,0.06134593437269501,0.00013559471129113217,0.00021100433192371024,6.300415104652142e-05,0.012844314838320426,7.984097477466674e-05,0.0561971571314758,0.06683327692717007,0.09425248950451094,6.241399079445925e-05,0.027756542545242565,4.8188557814981583e-05,4.590492580283822e-05,0.00018626390993819265,2.4403306780730973e-05,9.698092114708223e-05,0.003455035897707004,6.958828094762283e-05,5.1871733011744874e-05
Z_T_1859_BAL_0209,1.2718691671089455e-05,0.000691805442732607,0.007549674275718812,0.003120410104495193,2.2045175546564284e-05,0.020887481513150945,6.279624673248478e-05,2.30100191340999e-05,0.10853501371519308,1.837758918988982e-05,0.20238053063512984,0.12376741950388657,0.0019055598175804493,0.00012194308133581235,3.6411197085458746e-05,0.01107734796914158,4.614149099269607e-05,0.04831302632957727,0.2213438427193522,0.10684981164127949,3.607013318898671e-05,0.00020528007098459105,0.11209594826103012,2.6529256768594887e-05,0.00010764516023174195,1.4103096351127899e-05,5.6046964759645136e-05,0.03062281603857964,4.021628052017161e-05,2.9977578659227385e-05
Z_T_1861_BAR_0224,1.951873979890374e-05,0.0001269764565632773,0.03308427055800133,0.0001152235461927363,3.3831628004052856e-05,0.36387444764025717,0.08421961737805278,0.0056435287998440825,0.01981492451849656,0.025265177302665264,0.02362953243269292,0.08712236466551607,0.02255312497929459,0.022620005844812118,5.58784425361256e-05,0.004848716039901554,7.081103779464053e-05,0.04610250206222328,0.07703385015509845,0.006946999001799602,5.5355028837437546e-05,0.08350357742897382,4.27384785611183e-05,4.071312311953815e-05,0.0010999003877592806,2.1643316400401016e-05,0.009433039930581042,0.05166881746168457,6.171791371727717e-05,0.030891195700819957
Z_T_1861_SCH_0586,8.978316316073987e-06,5.8407192445045155e-05,0.19622665428321004,0.0034925906821738073,1.5562021976705352e-05,0.05515996662844268,4.432881786953341e-05,0.0004461918253020436,0.03835106866057735,1.2973017440838644e-05,0.0061397811422480245,0.1058570828424483,0.005214701772334756,8.608146066456845e-05,2.5703213296950487e-05,0.18065904672081998,3.257197455060394e-05,0.07537996984866502,0.19580523853960033,0.07585684260617365,2.5462451147375054e-05,0.009173833118142767,1.9659034514667704e-05,1.872740255510802e-05,0.002225731870878226,9.95558846389182e-06,3.956439790987103e-05,0.011298338860049134,0.03829382408478606,2.116162499672248e-05
Z_T_1863_CAU_0278,1.854788147718087e-05,0.00012066067230735604,0.3058958065840382,0.00010949234941301794,3.21488494064811e-05,0.19833240842449593,9.157682029932921e-05,0.0009217667099757702,0.04902850166760508,2.680034668229354e-05,0.00024893376040504005,0.09433565575871887,0.00011427741738218002,0.001954253267607408,0.0009413098726472434,0.00016648778214288794,0.0009554997235215916,0.1512828809454517,0.022574185089782473,0.08654042979029597,5.2601680468140975e-05,0.07668549328794863,4.061267494898313e-05,3.868806029318953e-05,0.0019334023693494378,2.056678205169319e-05,8.17342291487899e-05,0.001135436628644254,0.006276123767523449,4.371680596740094e-05
Z_T_1863_HOL_0280,0.028775665796563397,4.652515493766707e-05,0.2655592412688799,0.0038095241998259716,0.000354878479225192,0.0446234914730976,0.0007202754258967095,1.293870883638082e-05,0.03705630237731106,1.0333858231791755e-05,0.048043508855547624,0.10487103955704782,4.4063856498653354e-05,6.856952246845229e-05,2.0474293164522285e-05,0.048354201089077474,2.5945711463848216e-05,0.11826707657472764,0.06555636971302294,0.08028891832591654,2.02825103404692e-05,0.0025128067107928246,1.5659708820629176e-05,1.4917602935225098e-05,0.00040301200192178224,7.930278385046926e-06,3.151563473118825e-05,0.0024927031605587765,0.14797497152920122,1.685662057171597e-05
Z_T_1863_MHL_0526,2.262783363923713e-05,0.00014720223563690474,0.3829355934625453,0.00013357723200545086,3.922058791230263e-05,0.018739914956450155,0.00011172084841564834,0.06830706510104441,0.03489067958096331,3.2695582347067715e-05,0.00030369137977105014,0.0706593785038323,0.012058897524384977,0.00021694902504750855,6.477918732223362e-05,0.03921232584893393,8.209036031767028e-05,0.00468454046974324,0.0004500644425836193,0.002635623358212635,6.417240029497502e-05,0.003615981922241597,4.9546189602332996e-05,4.7198220088698044e-05,0.0034422795812280903,2.5090829016387265e-05,9.971319592943661e-05,0.038227234384763206,0.318646812623644,5.3333132082290545e-05
Z_T_1863_WOL_0279,0.31389167331803297,3.926370734920282e-05,0.0183231462110772,3.562946801239814e-05,0.0017446362227205865,0.02812088603350296,0.008411644485241709,1.0919290390517398e-05,0.0006356248498414661,8.72099374939916e-06,8.100454050995862e-05,0.016245932262484317,0.0332755367774704,0.021156994145234104,1.727875288262064e-05,0.18272058776574715,0.009848886715278319,0.010498454195564867,0.052434320034364934,0.05532951397877793,1.711690270311425e-05,0.0440298427553112,1.3215608311905283e-05,0.01879948292953138,0.008143898182231069,6.692554385371909e-06,0.0003156259413323034,0.044301906013729395,0.1315273396530454,1.4225711185940981e-05
Z_T_1864_HEG_0210,0.004798077137368003,0.012918208535634124,0.0022146394261023067,1.4075692726583174e-05,4.132867074135705e-06,0.001974717402727201,0.011658454923785536,0.0005752295501226977,0.09285365140641803,0.0022871085001366113,0.1484701097940854,0.006303896124678205,0.0058380320060104325,0.39669515972117503,0.015535735897811253,0.002190882735349813,8.650266743054475e-06,0.018648755648844655,0.10954907619926788,0.05211688340804453,0.014393840355100813,0.02127655220282013,5.220926726397586e-06,4.973509581206541e-06,0.00926901650223947,0.000116827104843292,0.013141570701466059,0.057123362025613654,7.5394519428957695e-06,5.619975560700068e-06
Z_T_1864_JTT_0722,8.756198070475354e-06,5.6962232982767255e-05,0.00016583769189252922,0.01892073110529774,0.4989964909533833,0.019831067306679367,0.004655664462691169,0.0029510254739978105,0.001341451409396372,0.10987240354221114,0.005149262524192088,0.005957850487989329,0.032760287010464906,0.004277072141241002,0.023506540927520993,0.0013365326626398333,3.176616312804236e-05,0.00013550890354393577,0.03329980980579325,0.06894844475763325,0.002121392667685854,0.00014132530357254523,1.9172681605855242e-05,0.0067272565538275715,7.410843573318981e-05,9.709293082257436e-06,3.858559806115401e-05,0.1137502716111607,2.768694508829606e-05,0.04488702514943335
Z_T_1864_ON_0211,8.296967650141704e-06,5.397477313029736e-05,0.015652645584334542,4.897888107250833e-05,1.4381047444314006e-05,0.037067750723378305,0.013152546333337161,1.5010457783069704e-05,0.06881560823482531,1.1988517918293775e-05,0.2802224152067134,8.289397468315982e-05,0.016738586800404888,0.017958978278319864,2.375264155571024e-05,0.14867239872738877,3.0100144574297348e-05,0.04621759771668963,0.15273615630756662,0.00017176502728233917,2.3530150423065514e-05,0.0009285546167605629,1.8167144892099503e-05,1.7306212846692924e-05,0.011195200006784065,9.200076330029992e-06,0.015134746742246505,0.14592727045585432,0.029030642541390175,1.9555706419910634e-05
A_L_1865_BEE_0913,7.856811679903656e-06,5.111139946930221e-05,0.005416201659281523,0.0064425065169869565,1.3618129694383606e-05,0.06971562715660026,0.007187402976338332,1.4214149675358633e-05,0.04597654705757087,0.00038759522888314943,0.10206722030700538,0.035821553357897926,4.840747708799809e-05,0.019263706732692308,2.2492558663921257e-05,0.03092242535648399,0.06173230686223934,0.009151415114872942,0.18639640960862222,0.10663933822633666,2.2281870735108103e-05,0.03737483692472774,0.20958438977692764,1.6388114424728823e-05,6.649644272109365e-05,8.712010244435541e-06,0.017341786713692846,0.048263790085519495,2.4843101058216055e-05,1.8518271865998736e-05
A_L_1865_STO_0931,4.24794467768647e-06,2.7634415357069092e-05,0.2171330652781758,2.5076580498351938e-05,7.362918180063886e-06,0.03321785702582162,2.09734608703739e-05,7.685168478165558e-06,0.00024393952239687753,6.137972694577776e-06,0.000260435524358776,0.16990085736198382,0.0063322933433901645,0.0004475745533093655,0.1773972381114456,0.10358056604119219,1.541090122724486e-05,0.048683897799742464,0.051550574160646914,0.12926170753996977,0.053512362816438744,6.856195649087539e-05,9.301353181946536e-06,0.0016362465946480127,3.595265120897193e-05,4.7103251366531125e-06,1.871925287664607e-05,0.006566165219371688,1.3431926742931694e-05,1.00122794866435e-05
A_L_1866_DEI_0919,5.889206911422038e-06,0.009344942462113948,0.08105102657790342,3.476532356022959e-05,1.0207700882273032e-05,0.06720354833325395,0.0056694593473635025,1.065445780280378e-05,0.08099565854547218,8.50947786700323e-06,0.5632712275337725,0.14388859081489785,3.6284648308464754e-05,0.017823668704711266,1.6859680152185477e-05,5.2862155630522585e-05,0.0014314607650799372,0.007141618071742733,0.008013670931047644,0.011120664993179022,1.6701755429400873e-05,9.505197893645498e-05,1.2895081645585381e-05,1.228399007986299e-05,4.984354035870776e-05,6.5302355502733055e-06,2.5951739436927188e-05,0.0026166696918582238,1.862156920821045e-05,1.3880685843569736e-05
A_L_1867_LEC_0926,1.8697346142339093e-05,0.0001216329939714972,0.18121851332889805,0.00011037467321708894,3.240791495084926e-05,0.08800959647964618,9.23147751325609e-05,3.3826300976384885e-05,0.10762252794843741,2.7016312308768e-05,0.32974647237632004,0.05032742739674649,0.0010105665959580375,0.05658746726185135,5.352694860205188e-05,0.00016782939307789078,0.01349835557358624,0.07550029261607599,0.07826892927803755,0.000387075170793436,5.3025561360824234e-05,0.014627668459276249,4.093994466277214e-05,3.899982085648927e-05,0.00015824574362278198,2.073251565294142e-05,8.239286928549333e-05,0.0002492180390821697,0.0018498572717243337,4.406908974567198e-05
A_L_1870_MAR_0928,2.3590860160001394e-06,0.00012831732916782646,0.4671782019919377,1.3926219588853635e-05,4.088979173100222e-06,0.12701222601497256,1.1647561821208126e-05,4.267940112939383e-06,0.0367379527796098,3.40870859887358e-06,0.03742493752751919,0.048487966194418385,1.4534827474640933e-05,0.00013558884610500904,0.006446079071665363,0.008268030819715886,8.55840749765905e-06,0.04996952361681722,0.06014729282011918,0.03382705413313616,6.690353772379186e-06,0.09052754398069462,0.015143228838907546,0.0004568031828893691,0.00114967244018044,2.615867908793999e-06,1.0395692750715595e-05,0.01291009531133992,0.003961431160388706,5.560295700011245e-06
EM_UM_1875_GUD_1047,3.299156816554516e-07,0.0005077085210876379,0.0010173730266311767,0.07040149789014412,5.718394081516292e-07,0.004902284318974942,0.006147370612761043,5.968669061132523e-07,0.0007614901375595313,4.7670428858246005e-07,0.04964432621052827,3.489379042610537e-05,0.006542744940950527,0.17603363658615642,9.444858965836649e-07,0.0002715413307559429,1.1968842273342297e-06,0.006972386150696178,0.035332727713336946,0.0003544040437639476,0.00022211914529271173,2.1123671036988597e-05,7.223875328365295e-07,6.881539435788346e-07,0.3289026662730562,3.658263574948603e-07,0.062233013234750466,0.2373500986559673,1.0431876127336586e-06,0.012339657494268458
EM_UM_1875_GUD_1048,3.35367751066382e-07,1.824159603083166e-05,5.453140802870655e-05,0.034964398611307256,5.812894231660837e-07,0.04148746771863047,0.0040969322574664815,6.067305166724351e-07,0.0004368161934509856,4.845821343908143e-07,0.0312731411283133,0.00019606950888226163,0.0019131952767637828,0.18644268281186563,6.519972456131437e-05,6.724992748601974e-05,9.757610915034167e-05,0.008340282121827648,0.04421959605841639,0.0012917354403313237,0.0006754672204024925,0.002574998062764165,7.343254527039722e-07,1.6759433737846895e-05,0.07930666215959599,0.0011888050347580378,0.19010260419067637,0.34102054825400313,1.0604269608140764e-06,0.030145237029310382
EM_UM_1875_GUD_1049,3.355995080413356e-07,0.00021110627224010242,6.356074561801456e-06,0.02581201652779691,5.816911251122522e-07,0.016011451471594534,0.013485230876849793,6.071497997690028e-07,3.2008985381668648e-06,4.849170064505931e-07,0.016364788092181188,3.352933058957297e-06,0.009692884231813522,0.06787107536753284,9.607576113235054e-07,6.729640076709835e-05,1.2175042903698367e-06,0.007221075290855373,0.05456773991485309,0.012285196105123745,9.517581891481212e-07,0.0001982686565772112,7.348329106960091e-07,7.000095411134445e-07,0.10677860327998577,0.0005307153221685401,0.012986851606519407,0.284654128981249,1.0611597723137394e-06,0.37124102631597866
M_X_1872_LAA_0941,0.22814087323167348,0.1118326665017839,0.22881963980262468,0.004979119105860384,1.2680509197068436e-06,0.1655100076667425,3.6120754972021652e-06,0.002418656131196819,0.024845945886655337,1.0570892858172858e-06,0.027441288458221056,0.009781740932426047,4.507457868273908e-06,0.009886547395684755,2.094392573754707e-06,0.004140555850698299,0.00234991905542207,0.023308802542095445,0.05186458334142765,0.03410303819167094,0.002489474967386962,0.028249055086745044,1.6018906048448231e-06,3.6559783333560974e-05,0.0029490314752322567,0.00399466504906433,0.005643666544165605,0.019663716262732982,2.3132631170514647e-06,0.007533992517289188
M_X_1872_RAU_0948,4.046283195112771e-06,0.041686055237536816,0.24984126445143767,2.3886127047359606e-05,7.013380436773596e-06,0.3122143706444704,0.004089067964654337,0.009889396462187247,0.013989759152002396,5.8465864436957225e-06,0.005673525503303045,0.08549131950433973,2.4930005839388404e-05,0.006626845328256182,1.158373979736635e-05,0.08878123884116298,1.467930384896271e-05,0.04191611824791846,0.04387164089397342,0.07313362362060494,0.003693033008592766,0.01362894103732357,8.859792659168144e-06,8.439931450307916e-06,0.0010030768742061392,4.486713196636285e-06,0.00428068696866113,5.39331494309591e-05,1.2794276663581757e-05,9.536969359413122e-06
M_X_1872_RIC_0950,0.00010938553378801166,7.353067555149694e-06,0.13674775654224738,6.672469385510733e-06,0.029880401235992234,0.3796670034194062,0.0035238755066755575,2.0448980831506084e-06,0.021878336156735744,0.0013006959137814688,0.050949253370425475,0.030160372921314262,0.00509495964385649,0.010132700601254947,0.000328001534238314,1.0145773977500597e-05,0.04357682862803911,0.05149285185826724,0.05783077180271366,0.0952879977649237,3.2055491039482517e-06,0.022048181494540905,0.0005978786756635161,2.3576523773122064e-06,0.007208538873064239,1.2533407524277537e-06,0.003036127186435988,0.041909838005689155,3.5740167997197557e-06,0.007201636562911649
V_X_1886_ON_0984,0.0001972654851830826,0.001283283273861273,0.5516355245972119,0.0011645028817640192,0.00034191820688792024,0.040566249069160606,0.0009739627628145096,0.00035688282300906063,0.020774572584234017,0.0002850343527298085,0.021540611710799865,0.001970854994758044,0.0012153943410248562,0.0018913235517068413,0.000564733594060356,0.001770676244717082,0.0007156493641900951,0.059732085761091014,0.013370124639628302,0.05131652748491829,0.0005594437311754084,0.09764928855730179,0.0004319349915110447,0.00041146580507955464,0.0016695643946612263,0.00021873744691938918,0.0008692821543494094,0.002629363387812337,0.12342879291554398,0.0004649488918949454
Z_B_1865_ON_0529,0.00011296346906499687,0.000734868191837585,0.045415730510707006,0.02230498048599193,0.0001957984020909461,0.08814453142978237,0.0005577367592994986,0.00020436784316017867,0.001077428882738023,0.0001632240392036734,0.001516098815778187,0.04981439992305346,0.0006959918047331474,0.0010830605735557147,0.00032339294338993923,0.10379509697631494,0.00040981439169676643,0.0017481966157357632,0.0022468275818013205,0.034795783391971286,0.000320363719794097,0.0018232338315928279,0.00024734623498055315,0.00023562461877337304,0.0009560708791671981,0.00012525932144440784,0.0004977917331076256,0.08264868999127624,0.5575390750951813,0.0002662515427756316
