,0 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),1 Allgemeiner Diskurs der Literaturvermittlung,2 Literaturvermittlung (Oberstufe),3 Kanon Poetologie,4 Goethes und Lessings Dramen,5 Lyrik (Ästhetik),6 Handlung,7 Interdiskurs (Pädagogik Religion Staat Ästhetik),8 Lyrik (Deklamation),9 Jugendliteratur,10 Mittelalterliche Literatur (Handlung) ,11 Handlung (Robinson),12 Literatur (Patriotisch),13 Literaturvermittlung (Idealistische Poetologie),14 Rauschen,15 Lesebuch Kanon,16 Schiller (Wallenstein Wilhelm Tell ),17 Diskurs der Literaturvermittlung (Methode),18 Prosa (Unterstufe),19 Handlung (Figuren),20 Schiller (Maria Stuart) ,21 Lesebuch (Form),22 Religion Schiller (Johanna) Nation,23 Literaturvermittlung (Patriotisch) ,24 Lyrik (Unterstufe),25 Rauschen (Praxis),26 Mittelalterliche Literatur ,27 Handlung (Idylle Natur),28 Mittelaterliche Literatur (Nibelungen),29 Rauschen
Z_R_1865_JEN_0595,0.05377217127830185,7.152287593040264e-05,0.17085431509224785,0.0004577609475890384,0.00010805719424624031,0.010713844753956652,0.1553193857208471,0.00030648480620631003,0.0001854065166488243,7.250639631314728e-05,0.006509842921885866,0.035044146770333344,0.00017060375325183807,0.04391329034559795,8.542738051601242e-05,8.694079756272741e-05,7.472582116670237e-05,0.00031717865253001477,0.020762210581741,0.049554286599184844,0.00013447371417287058,0.2978764212045633,0.018941257114416053,0.00045023987425620146,0.008274553993468806,0.125532567950621,5.927904726391288e-05,0.00014389741458811043,9.088621334975183e-05,0.0001163142672422929
Z_R_1865_KPK_0293,0.006136120822284658,5.051060517470299e-05,0.13223775627672013,0.11175855758682311,7.631172829472246e-05,0.0003302323528033941,0.20809942461137876,0.010346924448337597,0.00013093706366587712,5.120518308544624e-05,0.00025572149519080117,0.00014614584744388523,0.00012048311410479845,0.07008698020864614,6.033018991786963e-05,0.0029558218320799097,5.2772576608630765e-05,0.0016712080864670572,0.00019049278606759812,0.0002629599894201289,9.496749948325924e-05,0.18576252478101726,0.00035171758519543305,0.17543054862341068,5.477741172982109e-05,0.09299475249843175,4.1863816471721194e-05,0.00010162266826341354,6.41853054510876e-05,8.214300603036826e-05
Z_R_1865_KPK_0295,0.07069867715971709,0.0002195316045740195,0.2287913850748157,0.0014050469032220237,0.0003316696781282533,0.02030508981644813,0.16223880905811766,0.0764199941900535,0.0005690849195997497,0.00022255041226241958,0.0011114289755415525,0.0006351860620203833,0.0005236494647414727,0.05301780479944327,0.00026220995276370957,0.0002668552200062952,0.00022936269285089202,0.11419245416157371,0.0008279288446565547,0.0011428892648682768,0.000412752281859091,0.058867168817489,0.13361737911727004,0.0013819617954799464,0.00023807620300463073,0.07081144662075214,0.0001819505185463908,0.0004416772942592574,0.00027896524001276086,0.00035701385592211215
Z_R_1865_ON_0294,0.18268039545729725,5.836614301190758e-05,0.15447599402582,0.003718126029801141,8.817992244856915e-05,0.0003815909285627551,0.17357215966338144,0.0035946773459027814,0.00015130072896670196,5.916874344663085e-05,0.0002954919527869802,0.000168874821495472,0.00013922095457059616,0.08600394197350969,6.97128945595261e-05,0.011776945883882351,6.097990199865593e-05,0.000258833196415439,0.00022011870885139368,0.000303856196056657,0.00010973708664055341,0.30997305445729634,0.0004064175989639614,0.0037119884684120473,6.329653417904591e-05,0.06732268285100598,4.837458372873472e-05,0.00011742728420297357,7.416756746952156e-05,9.491809533491008e-05
Z_R_1865_ON_0596,0.0029630723216241338,0.0004309740613427723,0.25158264063267066,0.15093565943823264,0.0006511182227476862,0.015165768842147778,0.08388543715443221,0.02654300275871436,0.0011172005940772623,0.012785011926993077,0.0021819047895751892,0.0012469672300187958,0.0010280038583852698,0.005297154538248324,0.0005147581756455948,0.0005238775445557996,0.00045027398879660964,0.0019112174989314489,0.0016253507433557567,0.0022436661413790275,0.0008102957548480517,0.26374257898322806,0.003000976836707236,0.01506111350955051,0.0004673799397451988,0.15136179381544712,0.0003571966509948318,0.0008670799709188026,0.0005476513629782355,0.0007008727137076876
Z_R_1865_PAS_0291,0.21563402845606566,0.0007688813452617465,0.11543538000243718,0.0023948129648045423,3.9175937371056586e-05,0.0001695304543668307,0.2093586348430997,0.00011111550375588784,0.0008101696501034024,2.6287060854938843e-05,0.0008742298828296662,7.502648274967182e-05,6.1852077497318e-05,0.021121338791378636,3.0971539953575706e-05,0.0015174219423565662,2.7091709260527678e-05,0.09075499720382571,9.779274593022694e-05,0.00013499503034226408,4.8753198167303326e-05,0.1793178319391997,0.004638265415199287,0.1309225846328998,2.812092582922749e-05,0.0001915996883311164,0.02231001724721591,5.216974345007039e-05,0.0007759014876902683,0.0022710220977722466
Z_R_1865_RUD_0597,0.015531902601502797,0.00012785370800836806,0.14423619427844694,0.0008182897257603791,0.007519597698292361,0.004499110167384755,0.1897304370153584,0.007874305274439428,0.00033143117267172184,0.07705718502870947,0.040942684128155216,0.0003699280268192882,0.0003049698738990484,0.05285651424728698,0.0001527092866769251,0.00015541465861098816,0.01478645035008824,0.033535945902562966,0.05176722889959448,0.0006656109066387247,0.00024038411155878354,0.1002217571744822,0.0008902763545091427,0.1473335559503196,0.00013865395555122414,0.10717802303694182,0.00010596674002971543,0.00025722984134208854,0.0001624674516012572,0.00020792243275667856
Z_R_1865_WIL_0292,0.0002520647062733676,3.666240253098567e-05,0.06131844325276655,0.00023464683019465776,5.538977984721354e-05,0.002340569993023913,0.31806560615651386,0.0001571031532023522,0.050516051965894586,3.716655200345237e-05,0.021194367286460895,0.008509580073673506,8.745095039385998e-05,0.004652373139985201,4.3789808098508015e-05,0.0052967544523266725,3.830422224265652e-05,0.021171340270916893,0.00013826647251411175,0.00019086575875144795,6.893080535016372e-05,0.1978593462650449,0.00025528919404274467,0.0002307915515246299,3.9759403228255734e-05,0.012876150818414086,0.19121006117258282,7.37613647126135e-05,4.658798873786963e-05,0.10300252420874725
Z_R_1866_GS_0182,0.02929778902802135,0.0001638715352014982,0.15200284021140917,0.22172261931083906,0.00024757810812765243,0.0010713726838140814,0.003725076741350074,0.014787773020469618,0.0004247990607811949,0.0001661249540262552,0.005524824547517663,0.0004741409116188489,0.00039088331660098145,0.020794914575913162,0.00019572920986879423,0.004894384123329023,0.00017121004817669653,0.019507461918090285,0.0006180156660118936,0.2825643654533927,0.0003081030187768026,0.22705428867553612,0.00114107721426005,0.0010315790359868697,0.0001777143339202354,0.01060121727504319,0.0001358187622359062,0.00032969438006136634,0.00020823635957770254,0.0002664965200417741
Z_R_1866_G_0188,0.16207027822700398,3.921645838517599e-05,0.2689645744300891,0.00025099330693794704,5.924846290437339e-05,0.0002563925590746837,0.24696328374187265,0.010280588466655905,0.00010165959981215377,0.002286987029597103,0.00019854229304240375,0.00011346770692266022,9.354314829657991e-05,0.017336249008008706,4.684038874808058e-05,0.0011712858554573664,4.097265410487234e-05,0.07657977533944695,0.00014789869160462146,0.00020416226347700736,7.37328127142432e-05,0.14197888314415918,0.023869002360076733,0.0002468694534780265,4.2529209066496034e-05,0.00028976937856150874,3.250308743737108e-05,0.011315056391910574,4.983350232008357e-05,0.03489586102883349
Z_R_1866_HAN_0181,0.018518075991326724,3.193278292975243e-05,0.021385654891732015,0.04137606610028002,4.8244241901303805e-05,0.08072229946621468,0.18554102695120311,0.01752043847815059,0.036679835952948436,3.237189478705152e-05,0.0010765934595286337,9.23933420787359e-05,0.0037358751328125214,0.006796974793408799,0.054933727116370915,0.004613448614432634,3.336280030022518e-05,0.020269992274221747,0.027568222655747123,0.00016624319253985946,6.003841244608737e-05,0.26108243957148314,0.025840296024741187,0.07888469220778888,3.4630256204059364e-05,0.00023595049237775246,0.007345877806310301,6.424580729480256e-05,4.057792258002752e-05,0.10526847136585894
Z_R_1866_HOL_0299,0.09497939824046793,0.0002041244402676686,0.01973388561707398,0.07148842532023392,0.0061568913910458505,0.0013345414085046043,0.16254956490501457,0.0008746997195454599,0.0005291454089422601,0.00020693138203291514,0.0010334266811829092,0.012287605341996957,0.0004868987046044087,0.0668424067412442,0.00024380753716241128,0.0002481267903179032,0.00021326556323095485,0.04769321128141558,0.0066183221030011955,0.0010626790248804713,0.00038378450641389267,0.38810019407229396,0.001421367947622021,0.0012849729701608103,0.03531236124246073,0.07753875646634148,0.00016918086954614955,0.00041067950395821473,0.0002593869050528483,0.00033195791398377844
Z_R_1866_JEE_0167,0.0341045589158585,1.0066969381167824e-05,0.08750377150212349,0.014774622378629938,0.014436965834239316,0.08948070754786605,0.25982045794154324,0.019079856976978476,0.0055063637966458615,1.0205401588346954e-05,5.096633574846864e-05,2.9127462763785178e-05,2.4012775464591076e-05,0.12934267344286568,1.2024052623455913e-05,1.2237068709177111e-05,0.09144445460758385,4.4643447873751506e-05,3.7965988291826854e-05,0.032934014035815515,1.8927409525135696e-05,0.03413887662811427,0.014491855343466623,0.04159803104285255,0.012413628033793882,0.004112476418580983,8.343629167419188e-06,0.010403918560831341,1.2792392854176538e-05,0.10414145405821913
Z_R_1866_MAR_0298,0.020001732914880718,0.00021546580402526585,0.002309977896529274,0.0137259200820402,0.17935550641203846,0.0014086899011769157,0.2271420139254984,0.0009232989352249977,0.0005585452718670883,0.00021842870236075116,0.007264292494518203,0.0006234221984776633,0.0005139512972032193,0.008821763934321412,0.00025735373458089247,0.0002619129698822428,0.00022511481717820114,0.0009555146167994048,0.006986042883210833,0.01964206525747158,0.00040510796815155744,0.25532725074105544,0.04471447356345412,0.032223605211853946,0.00023366695013782974,0.16210170782996355,0.00017858073258966085,0.0004334972794096605,0.012620693837134383,0.00035040183696412487
Z_R_1866_PET_0137,0.027461014871438694,0.025722987001531288,0.11335583306257421,0.04427191910793089,0.00044692642283728276,0.0019340351403595113,0.006724484791472572,0.0012676264551124959,0.3228442951316998,0.00029988770820027797,0.0014976556768159332,0.0008559161516872106,0.01765706483889595,0.012111680104101947,0.008829051505706348,0.00035958864122258164,0.00030906728775048495,0.001311856388317441,0.0011156379413226737,0.010015770945502387,0.0005561856057817766,0.23188678471776772,0.010535587697998052,0.13747375803762868,0.00032080878291924404,0.01913724985737811,0.0002451791639387731,0.0005951621935587621,0.00037590694910203976,0.00048107781944695837
Z_R_1866_R_0130,0.15277269027231133,2.3361710160321874e-05,0.1207336720378001,0.11126181751429447,3.529501323708943e-05,0.00015273609344157723,0.18928808718000104,0.013487131793791669,6.055983134682014e-05,2.3682960079589764e-05,0.00011827400269208454,0.002075647636086611,5.5724764753738476e-05,0.022375730942882407,2.7903376051497305e-05,0.03282660610005101,2.440789681454184e-05,0.03357116050421339,8.810500765831689e-05,0.002129675460897596,4.392351249613523e-05,0.13812660276447106,0.007525536358132487,0.14338821808661395,2.53351550974012e-05,0.01690639885342657,1.9362475330370264e-05,4.7001601217746e-05,2.968640936519631e-05,0.012755664685283916
Z_R_1866_ZAC_0108,0.09202624017081072,0.012586422963175702,0.03954066756960966,0.0009602789330898469,4.138998981911343e-05,0.00017911157335719291,0.14583650621664324,0.00011739526550804827,0.03303846357433617,2.777269043635368e-05,0.00170857671537352,7.926665105062817e-05,6.534768609765014e-05,0.07961558505930315,3.272191578261628e-05,3.330161171672375e-05,2.8622814046666912e-05,0.00012149141286364836,0.00010331956374388276,0.00014262435838038824,5.1508515461451004e-05,0.3762676172543897,0.00019076474345096052,0.04020435744715943,0.01572849394520658,0.044943961744959786,0.11619370584932488,5.51181489242292e-05,3.481285509479055e-05,4.4552760883328663e-05
Z_R_1867_KOL_0302,0.002790768706064683,0.0004059127800369562,0.1439125101536234,0.07237831312890924,0.0006132554871278632,0.0026538096687011006,0.04411727740004079,0.0017393889452564512,0.0010522350175505423,0.0004114945395452199,0.002055026319108353,0.0011744556815667408,0.0009682251009394309,0.004989123285532543,0.00048482482094640647,0.0004934138955997409,0.0004240904104560358,0.0018000795821201993,0.024790965673916646,0.0021131962282936703,0.0007631767941619131,0.5275274177957874,0.002826469061314364,0.10722582329070975,0.0004402016448145119,0.02625940844819305,0.00033642555000516663,0.0008166589896696502,0.0005158052587780218,0.02392024634123023
Z_R_1867_MAR_0303,0.03881911843153325,0.00025856405882391945,0.010180311116432784,0.01647142860353328,0.00039064014647034176,0.0016904611853389895,0.005877597720005061,0.0011079805506937167,0.07475309781748983,0.00026211960687467134,0.0013090397055501868,0.0007481213769792157,0.0006167537073636989,0.07726087254094895,0.007717113594420498,0.00031430175594563753,0.00027014310272721923,0.001146640130218832,0.08246624690854099,0.0013460935963367864,0.0004861391392524406,0.410114699678885,0.0018004442051988067,0.09052706927775449,0.00028040586446635853,0.09080991936696652,0.07429713138732158,0.000520206983935813,0.007736847951513555,0.0004204904884775933
Z_R_1867_MLL_0301,0.06490817399329767,5.0075783698096514e-05,0.07370926210672436,0.07636240817868568,7.565479737368645e-05,0.0003273895415012417,0.18765620689832574,0.00021458123240562216,0.00012980988953741851,0.033050085110310885,0.0002535201119811902,0.00014488774821965972,0.0001194459329940199,0.004919746765512917,5.981083636482261e-05,6.087043504133637e-05,0.0014870713580391482,0.00022206838568966528,0.00305835907566389,0.003130202443759285,9.414997001173319e-05,0.17842437235845668,0.0032181959681337104,0.06344436472374965,5.4305859370258964e-05,0.05632537857747461,0.08469193486370213,0.00010074784764865048,0.10623536032468099,0.05747155888164527
Z_R_1868_BM_0204,0.0860335034061413,8.769703903016374e-05,0.09139607513735565,0.050814549876844105,0.00013249321784157138,0.04077596964957364,0.14018999704158233,0.0003757931943086455,0.00022733429431473807,8.890297243637141e-05,0.00044398632459527617,0.002766403493036023,0.00020918403815553394,0.01112854915864671,0.00010474590438236053,0.00010660156513548557,9.162429740373055e-05,0.00038890534404022333,0.08324863270513504,0.0004565538737021099,0.002677547112022989,0.4607193264316263,0.0006106557363507218,0.0005520569931220862,9.510511303173505e-05,0.025774626611093164,7.268439438359457e-05,0.00017643833555788243,0.00011143919614184486,0.00014261754300872996
Z_R_1868_GRO_0184,0.07152333154359163,0.0071908719505247645,0.10733530825448932,0.0007893732640725863,0.00018633625384150776,0.000806353897280389,0.06287768623078491,0.0005285092866439231,0.0003197191634590967,0.0001250316590467058,0.000624414968778769,0.007424391924162905,0.00029419294563401573,0.022718542398135488,0.00014731289454520161,0.00014992266490757212,0.00012885888513543593,0.0005469499955390207,0.003998909128785974,0.004175857908492948,0.00023188949439151488,0.40058421337544414,0.0008588160522637617,0.19159988375162135,0.00013375424623392548,0.0009113239033100329,0.05310874434206886,0.0002481399351414287,0.05669701659755452,0.003734343084118303
Z_R_1868_KOL_0304,0.08850572417986065,0.00014543476172931987,0.06823028443382437,0.05926802390516854,0.00021972371907462142,0.07595582192157041,0.18248455703200794,0.06312736239524198,0.0003770059889387496,0.00014743465408067867,0.02157101527759614,0.012921627625574614,0.00034690601966918237,0.005954500026695171,0.00017370820970056966,0.033512335229929725,0.0001519476371026003,0.0006449517186811164,0.004715427985182461,0.004924082195844023,0.00027343912454832965,0.19317509542067396,0.03018130342293372,0.05925273053932047,0.0001577201420478175,0.08858043141724364,0.00012053813555759974,0.004459545000549736,0.0001848082115135226,0.0002365136681383454
Z_R_1868_ON_0115,0.00046326056038392444,6.738049682808741e-05,0.09918100796037255,0.0004312488791286759,0.00010179886280363994,0.002371087104824859,0.1212264792177046,0.00028873417411984936,0.00017466835672434787,6.830705481625292e-05,0.023507865968367007,0.00019495667842567597,0.0001607229226357057,0.020133795860335896,8.04796964189774e-05,8.190546112976704e-05,7.039793759130612e-05,0.004159931464462804,0.00025411492345036636,0.00035078523949086854,0.0020572468202337524,0.2362214474168351,0.00046918672923587266,0.1548690753156836,7.307236182473141e-05,0.03717853929649986,5.584579205155069e-05,0.0001355633307678931,0.2761559024155106,0.019415191701341886
Z_R_1868_ROT_0124,0.06589388014233515,0.00011953400525521915,0.20334734326665735,0.18228181021716441,0.007030282068361936,0.0007814991655497702,0.0849134822373821,0.0005122187266540982,0.0003098642671614348,0.00012117773293073953,0.000605168250197855,0.00034585605212932507,0.0002851248593192653,0.015168585716504058,0.0001427721804905776,0.00014530150832956724,0.00012488699012513102,0.0005300910264746492,0.00045080366018440806,0.004047142925641338,0.00022474182487111099,0.35398831810505893,0.0008323442479394348,0.07609905525556526,0.00012963145856068707,0.0008832336178747348,9.907126712947121e-05,0.00024049136850041105,0.00015189536162874267,0.00019439249402284113
Z_R_1869_BEL_0306,0.06022558421358111,7.42125039944615e-06,0.3509206419220158,4.749751140392761e-05,1.1212070061937546e-05,0.010254805212705375,0.1981281189243489,0.018955956232656945,0.0015076545775728808,0.0008580471307107576,3.7571778080420884e-05,2.1472419999107775e-05,1.7701933199655218e-05,0.10109092027060794,8.863988948025601e-06,0.11972025005644069,7.753589644828612e-06,3.291062015004341e-05,2.798807616353381e-05,0.0019523139078343598,1.3953061758751415e-05,0.03069517974079849,0.01344742628334348,4.6717120965910364e-05,8.048149240630264e-06,0.09191140903471223,6.150824438522044e-06,1.4930869761591128e-05,9.430400250995565e-06,1.2068828203624122e-05
